lat,lon,altft,type,rwys,icao,name
37.63326611,-122.08857417,90,17,1,02Q,[H] St Rose Hospital Helistop
42.35779972,-87.86562778,700,17,1,7LL1,[H] St Therese Medical Center
36.12922444,-86.84361112,497,17,1,TN34,[H] St Thomas Hospital
41.0967225,-81.51539362,983,17,1,4OH5,[H] St Thomas Hospital
18.33856722,-64.93931223,4,17,1,VI02,[H] St Thomas Waterfront
41.49444444,-81.675,675,17,1,8OI6,[H] St Vincent Charity Hospital
39.24526749,-106.24585612,10175,17,1,01CO,[H] St Vincent General Hospital
42.11172361,-80.08005806,740,17,1,29PN,[H] St Vincent Health Center
45.5101175,-122.77343139,478,17,1,53OR,[H] St Vincent Hospital
35.65947583,-105.94557667,7012,17,1,NM06,[H] St Vincent Hospital
45.78328555,-108.50180139,3300,17,1,MT25,[H] St Vincent Hospital
44.50138111,-88.01149251,659,17,1,7WI3,[H] St Vincent Hospital
41.66782694,-83.54243389,640,17,1,OI53,[H] St Vincent Hospital & Medical Center
39.90920666,-86.1977675,835,17,1,1II1,[H] St Vincent Hospital Health Care Center
34.7506475,-92.34070778,435,17,1,AR45,[H] St Vincent Infirmary
34.06389999,-118.27257501,464,17,1,CL12,[H] St Vincent Professional Office Buildin
30.30885027,-81.68981862,63,17,1,35FL,[H] St Vincents Medical Center
40.11339666,-82.94407,806,17,1,OI97,[H] St. Anns
43.08222222,-75.26572056,600,17,1,71NY,[H] St. Elizabeth Hospital
44.56024527,-92.54630167,793,17,1,MN82,[H] St. Johns Regional Health Center
37.0615,-94.53133334,1020,17,1,5MO7,[H] St. Johns Regional Medical Center
26.99089222,-82.09508917,13,17,1,FA01,[H] St. Joseph Hospital
41.6265,-70.93863889,123,17,1,5MA6,[H] St. Lukes
46.883575,-96.78563639,975,17,1,ND48,[H] St. Lukes Hospital
41.39005416,-81.44511501,745,17,1,OI98,[H] St. Lukes Solon Emergency Center
42.42781333,-83.40410028,665,17,1,2MI2,[H] St. Mary Hospital
36.04164305,-114.98415862,1890,17,1,NV25,[H] St. Rose Dominican Hospital
37.43549444,-122.17496473,84,17,1,15CA,[H] Stanford University Hospital Center
29.78356083,-95.44299556,123,17,1,87TS,[H] Star Houston
40.83978055,-81.30816501,1135,17,1,5D1,[H] Stark County Sheriff
41.28726361,-86.62251362,717,17,1,II44,[H] Starke Memorial Hospital
33.74843972,-84.38742667,1000,17,1,GA85,[H] State Capital Parking Lot
41.76482194,-72.68203723,65,17,1,CT18,[H] State Emergency
39.83755,-89.63760028,650,17,1,03K,[H] State Fairgrounds
44.82643416,-73.08819139,380,17,1,VT21,[H] State Garage Site
18.44938972,-66.06655445,269,17,1,PR12,[H] State Government Number One
39.60336805,-87.71224889,740,17,1,59I,[H] State Highway Paris
38.38259416,-81.75957167,650,17,1,WV07,[H] State Police
40.30008861,-76.85802834,485,17,1,05PN,[H] State Police Area III
40.033445,-75.249625,100,17,1,9PA6,[H] State Police Area Six
40.83871083,-74.17903334,185,17,1,NJ12,[H] State Police Bloomfield
37.27763361,-80.12837473,1250,17,1,43VA,[H] State Police Division Six
37.3604225,-78.86890389,830,17,1,38VA,[H] State Police Division Three
40.394275,-74.17930973,240,17,1,NJ73,[H] State Police Holmdel Helispot
42.72670138,-84.49025417,860,17,1,MI12,[H] State Police HQ
43.094235,-75.64962612,507,17,1,0NY5,[H] State Police Troop D
41.78342694,-73.75429639,350,17,1,7NY5,[H] State Police Troop K
34.15028305,-118.69814362,850,17,1,CL62,[H] Station 125
41.27477916,-80.27728612,1310,17,1,PN27,[H] Station 219
42.84867277,-77.92028417,944,17,1,17NY,[H] Station 233
42.93478611,-77.18358862,740,17,1,4NY6,[H] Station 237
29.00192333,-96.06690417,57,17,1,TS41,[H] Station 24
42.93978861,-76.11492389,1380,17,1,16NY,[H] Station 241
29.29469277,-96.30885389,115,17,1,TS13,[H] Station 30
29.96661111,-95.48549528,98,17,1,TS23,[H] Station 35
30.1841,-94.50602723,65,17,1,TS49,[H] Station 40
29.81355222,-93.67349306,5,17,1,75LA,[H] Station 44
29.76549777,-92.95792417,5,17,1,3LA7,[H] Station 507F
30.43409111,-92.87542556,35,17,1,LS80,[H] Station 823
39.35483861,-74.41764862,29,17,1,92N,[H] Steel Pier Taj Mahal
42.05863833,-88.01757112,700,17,1,76IS,[H] Steel Supply
44.93289666,-123.13037639,195,17,1,00OR,[H] Steel Systems
29.92605694,-95.59161001,120,17,1,38TS,[H] Steeplechase
39.35706083,-74.42014862,17,17,1,N26,[H] Steeplechase Pier
32.80985055,-96.84916917,477,17,1,TX88,[H] Stemmons Place
34.73648083,-92.50876973,550,17,1,AR90,[H] Stephens
43.12230388,-71.57146028,900,17,1,NH72,[H] Sterling Place
40.61248555,-103.21993139,3946,17,1,3CO3,[H] Sterling Regional Med Center
38.95844388,-77.08858889,441,17,1,DC15,[H] Steuart Office Pad
37.75680777,-78.89585556,750,17,1,5VA3,[H] Stevens Helicopters
47.80370777,-122.33429806,370,17,1,0WA6,[H] Stevens Memorial Hospital
42.27085305,-89.09566167,760,17,1,3IS1,[H] Stewart
42.26998249,-94.73359251,1243,17,1,2IA6,[H] Stewart Memorial Hospital
33.5522675,-111.54902306,1530,17,1,AZ54,[H] Stewart Mountain Dam
38.55420055,-92.20073862,850,17,1,MU64,[H] Still Regional Medical Center
36.11532861,-97.07947945,984,17,1,04OK,[H] Stillwater Medical Center
35.81675194,-94.61911056,1100,17,1,OL17,[H] Stilwell Memorial Hospital
59.3986245,18.0449905,5,17,2,ESHD,[H] Stockholm/Danderyds Sjukhus
59.32267400,018.06173100,3,17,2,ESHG,[H] Stockholm/Gamla Stan
59.32267400,018.16173200,70,17,1,ESHT,[H] Stockholm/Gardet
59.2173655,17.9204825,264,17,2,ESHL,[H] Stockholm/Huddinge Sjukhus
59.3490465,18.040803,150,17,2,ESHK,[H] Stockholm/Karolinska Sjukhuset
59.29306800,018.02557000,135,17,1,ESHC,[H] Stockholm/Sodersjukhuset
35.856185,-92.08292889,765,17,1,2AR3,[H] Stone County Medical Center
39.10678027,-74.80794417,14,17,1,NJ08,[H] Stone Harbor Golf Club
33.81305555,-84.14083334,950,17,1,92GA,[H] Stone Mountain Park
41.89064805,-74.15208862,285,17,1,1NK1,[H] Stone Ridge
40.65371277,-74.68654945,100,17,1,09NJ,[H] Stonebridge Farm Helistop
38.10674083,-84.81105973,625,17,1,KY81,[H] Stonegate Farm
33.60094416,-84.54909695,1020,17,1,3GA4,[H] Stonewall
37.77846527,-79.44226001,1200,17,1,8VA7,[H] Stonewall Jackson Hospital
40.09950833,-82.46543473,900,17,1,42OI,[H] Stoney Creek Farm
61.68630200,-006.75850000,305,17,1,EKSR,[H] Stora Dimun
39.0525,-95.69553751,920,17,1,3KS0,[H] Stormont-Vail Hospital
18.34578777,-64.90403195,125,17,1,VI04,[H] Stouffer Grand Beach Resort
40.08927416,-75.40796612,220,17,1,6PS2,[H] Stouffers
40.09645138,-83.13518889,890,17,1,93OI,[H] Stouffers Dublin
30.03299777,-95.50132889,150,17,1,7TS6,[H] Strack Farms
-42.76846615,146.04617023,1030,17,1,YSGN,[H] STRATHGORDON
41.34005388,-81.61012306,760,17,1,OI93,[H] Strattons
42.69192861,-91.53320112,1100,17,1,IA43,[H] Strawberry Point Medical Center
40.03066194,-75.63021001,320,17,1,04PN,[H] Strawbridge & Clothier Exton
39.67927861,-75.67881945,108,17,1,DE18,[H] Strawbridge Christiana Mall
-37.67734419,143.05775374,813,17,1,YSTM,[H] STREATHAM
43.12228444,-77.62279,554,17,1,2NY5,[H] Strong Memorial Hospital
35.74867916,-96.67807334,900,17,1,OK86,[H] Stroud Hospital
-4.45722222,-37.79472222,56,17,1,SSWJ,[H] Studart
34.51759694,-91.50846056,210,17,1,0Y3,[H] Stuttgart Memorial Hospital
-8.36333333,-35.00861111,14,17,1,SNIJ,[H] Suape
-23.65861111,-47.10277778,874,17,1,SDSR,[H] Subestacao Sao Roque
38.99733194,-77.10997834,382,17,2,5MD9,[H] Suburban
40.15010694,-75.34962556,316,17,1,7PN3,[H] Suburban General Hospital
42.05280277,-88.14007223,807,17,1,IL03,[H] Suburban Medical Center
40.37510555,-74.99127945,320,17,1,PS29,[H] Sugan Pond
29.64356611,-95.58105584,81,17,1,1TS5,[H] Sugar Grove
-23.38,-46.60638889,972,17,1,SIIB,[H] Suico
-23.60777778,-46.70055556,779,17,1,SDDF,[H] Sul America Seguros
36.61205027,-82.18874445,1730,17,1,5VA2,[H] Sullins
41.7206475,-74.58154834,1436,17,1,8NY0,[H] Sullivan Correctional Facility
30.24603833,-93.40848973,15,17,1,72LA,[H] Sulphur Mines
39.95753888,-86.24804723,880,17,1,8II9,[H] Summe Farm
41.66672111,-80.41645584,1040,17,1,PN51,[H] Summers Psnl Use
34.29661111,-81.31330556,436,17,1,SC63,[H] Summers Station
-8.43527778,-34.9825,12,17,1,SIAL,[H] Summerville
37.36485722,-79.900595,1280,17,1,VA55,[H] Summit
39.58137527,-106.09224278,9042,17,1,91CO,[H] Summit Medical Center
42.97002638,-85.66586389,657,17,1,0MI0,[H] Sumner
40.04705388,-75.35768806,425,17,1,2PN9,[H] Sun Company-Radnor
29.89853833,-89.990625,3,17,1,LS33,[H] Sun Drilling Products
42.70546277,-114.34949501,6000,17,1,ID69,[H] Sun Valley Gun Club
40.86175166,-76.77746528,500,17,1,2PS8,[H] Sunbury Community Hospital
39.433315,-107.38394167,10603,17,1,CD41,[H] Sunlite
38.60333333,-121.26333334,100,17,1,1CA2,[H] Sunrise One
34.07778833,-118.25951862,556,17,1,56L,[H] Sunset-Glendale
33.44365555,-111.96347834,1180,17,1,0AZ7,[H] Sunstate
33.56865111,-112.2279325,1135,17,1,2AZ2,[H] Sunstate-Glendale Helistop
43.04201083,-76.14047945,452,17,1,3NY8,[H] Suny Health Science Center
34.17278388,-118.17090278,960,17,1,3CL4,[H] Super Bowl
30.95018194,-90.08341862,50,17,1,90LA,[H] Superdome
40.029265,-76.22440056,320,17,1,PA13,[H] Superior Tours
-25.43194444,-49.32555556,3120,17,1,SWTT,[H] Supermax
32.87818083,-96.65860639,567,17,1,TS60,[H] Superturf
42.28392666,-83.72799612,892,17,1,6MI5,[H] Survival Flight
42.09729638,-76.22465334,884,17,2,9NY3,[H] Susquehanna
47.77990083,-117.00992251,2100,17,1,ID38,[H] Sutherland
30.29133444,-83.00402028,94,17,1,9FL9,[H] Suwannee Hospital Emergency
62.27766800,-006.34150000,30,17,1,EKSO,[H] Svinoy
29.68856388,-95.45188528,55,17,1,33T,[H] Sw Police Station Nr 4
32.82694444,-97.30583334,598,17,1,00TA,[H] SW Region FAA
-31.97330229,115.75842703,70,17,1,YSNE,[H] SWANBOURNE
42.26502,-89.07427223,874,17,1,09IS,[H] Swedish American
39.65470972,-104.97109278,5374,17,1,9V8,[H] Swedish Medical Center
33.58252222,-118.12895417,122,17,1,02CA,[H] Swepi Beta Platform Ellen
33.56391166,-118.11756473,123,17,1,CL38,[H] Swepi Beta Platform Eureka
29.62745722,-95.76939417,88,17,1,4TA9,[H] Swinging Door
38.16673583,-85.70134945,496,17,1,1KY5,[H] Switch Pad
41.86253055,-89.22120862,799,17,1,1IS8,[H] Swords
39.50422583,-84.24743806,940,17,1,OH31,[H] Sycamore Hospital
-33.85030788,151.06442373,25,17,1,YSOP,[H] SYDNEY OLYMPIC PARK
-12.97916667,-38.47333333,51,17,1,SJEO,[H] Sylvio Quadros Merces
40.66722361,-96.1863975,1120,17,1,0NE3,[H] Syracuse Hospital
42.5269775,-83.57549417,938,17,1,MI91,[H] T & M Companies
40.01677888,-75.24129167,150,17,1,PA34,[H] T N Ward
36.63839527,-93.27879362,1000,17,3,MO38,[H] Table Rock
39.324073,-120.200198,5903,17,1,64CA,[H] Tahoe Forest Hospital
30.4574225,-84.26101,279,17,1,FD18,[H] Tallahassee Memorial Hospital
41.15426277,-74.71321945,490,17,1,6NJ2,[H] Tamarack Flyers
-23.50972222,-46.82583333,745,17,1,SWND,[H] Tambore SA
-27.93276078,153.18334448,1802,17,1,YXTM,[H] TAMBORINE MT
-24.0025,-46.28861111,6,17,1,SIBI,[H] Tame Guaruja
27.9380775,-82.45926112,7,17,1,61FL,[H] Tampa General Hospital
35.88257999,-84.11241278,900,17,1,TN54,[H] Tan Rara
-27.17954722,153.37541361,203,17,1,YXTA,[H] TANGALOOMA RESORT
-23.00222222,-44.35333333,68,17,1,SIHT,[H] Tangua
33.57011055,-85.07494445,1062,17,1,3GA2,[H] Tanner Medical Center
33.73621166,-85.92413473,1000,17,1,87GA,[H] Tanner Medical Center Villa Rica
36.36916666,-105.57222223,7064,17,1,NM65,[H] Taos County Hospital
39.14510916,-76.50135056,8,17,1,MD36,[H] Tar Cove
32.75513,-97.34362806,540,17,1,XS02,[H] Tarrant County Water Control
-43.23943070,148.00503558,777,17,1,YTSI,[H] TASMAN ISLAND
-23.33194444,-47.88,635,17,1,SDTA,[H] Tatui
47.58329388,-122.16798334,150,17,1,64WA,[H] Taymar
32.66374444,-97.28640389,663,17,1,9F5,[H] Tcjc-South Campus
-33.81130273,151.19627299,260,17,1,YTCN,[H] TCN CHANNEL NINE
37.30570472,-77.39442639,65,17,1,7VA2,[H] Technical Center
-23.45388889,-46.86944444,884,17,1,SIIW,[H] TECNET 2
-22.75666667,-45.10861111,538,17,1,SJAD,[H] Tecno Bag
27.94974361,-82.46009445,150,17,1,54FL,[H] Teco Plaza
-23.24277778,-45.93277778,602,17,1,SDHS,[H] TECSAT
40.14997305,-107.86729556,8646,17,1,CD50,[H] Teepee Park
-15.80611111,-47.88361111,1116,17,1,SWAS,[H] Telebras I
-15.80611111,-47.8825,1116,17,1,SWAW,[H] Telebras II
-23.55888889,-46.64194444,907,17,1,SITE,[H] Telefonica
29.92909416,-90.39730362,4,17,1,0LA9,[H] Telephone Company
47.33120805,-122.60151917,276,17,1,WN83,[H] Telephone Utilities Tiw
-23.52083333,-46.67805556,721,17,1,SDTL,[H] Telesp
-23.62,-46.69861111,755,17,1,SITQ,[H] Telesp Celular
43.69831694,-98.02146528,1310,17,1,SD92,[H] Telstar
-12.73861111,-38.60138889,5,17,1,SIAT,[H] Temadre
33.41282333,-111.94042112,1160,17,1,AZ73,[H] Tempe St. Lukes Hospital
42.78980805,-71.83452056,920,17,1,NH66,[H] Temple
31.18306555,-94.78062723,240,17,1,29XS,[H] Temple Eastex
40.00483444,-75.14962139,47,17,1,PA62,[H] Temple University
29.7230075,-95.47105223,58,17,1,31T,[H] Tenneco Lab Helistop
29.70022027,-93.86405389,11,17,4,TS91,[H] Tenneco Shorebase
29.23717083,-90.66592139,3,17,1,LA86,[H] Tenneco-Cocodrie
42.003985,-72.54008695,177,17,1,CT27,[H] Tennessee F
38.56138888,-83.95277778,10,17,1,0KY3,[H] Tennessee Gas
39.93729472,-81.68346028,1025,17,1,07OH,[H] Tennessee Gas
38.26833333,-82.57750001,560,17,1,0KY6,[H] Tennessee Gas
36.61809749,-86.55916167,770,17,1,5TN5,[H] Tennessee Gas
42.67505972,-78.83030973,1050,17,1,48NY,[H] Tennessee Gas Nr 2
42.05477722,-79.69449417,1650,17,1,5NY2,[H] Tennessee Gas Pipeline
34.05806722,-118.23562862,355,17,1,54L,[H] Terminal Annex
-3.94416667,-63.16361111,34,17,1,SJQY,[H] Terminal do Solimoes
-23.41416667,-45.96666667,585,17,1,SDLS,[H] Terminal Petrobras - Guararema
-23.79861111,-45.4,5,17,1,SIBS,[H] Terminal Petrobras - Sao Sebastiao
-23.47027778,-46.44694444,754,17,1,SSUN,[H] Terminal Petrobras-Guarulhos
-5.3825,-36.82194444,22,17,1,SNJY,[H] Termoacu
-16.54305556,-39.11166667,73,17,1,SJBO,[H] Terra Vista
-23.29833333,-47.295,621,17,1,SJZV,[H] Terras de Sao Jose
39.48864805,-87.35918584,502,17,1,6II3,[H] Terre Haute Pepsi Cola
29.59965805,-90.71897917,12,17,1,92LA,[H] Terrebonne General Medical Center
32.70929694,-96.27886806,480,17,1,TA71,[H] Terrell Community Hospital
-16.41083333,-48.92722222,1113,17,1,SWSL,[H] Teuto
29.78217194,-95.41743917,83,17,1,TS33,[H] Tex-Star
29.686875,-91.17176889,5,17,3,9LA4,[H] Texaco
35.95663194,-120.86962445,449,17,1,5CA1,[H] Texaco - San Ardo
29.96243583,-93.93211612,14,17,1,8TX5,[H] Texaco Chemical Company-East
34.28666472,-119.58901417,90,17,1,49CA,[H] Texaco Platform Habitat
29.75883916,-95.36382695,458,17,1,41T,[H] Texas Commerce Bank Building
39.31559583,-91.96072612,1220,17,1,MU44,[H] Texas County Meml Hospital
27.74114055,-97.43499223,37,17,1,3TX0,[H] Texas Dept. of Public Safety
30.2238175,-93.12931862,15,17,4,LA27,[H] Texas Eastern Transmission Maintenance
30.54047944,-96.22245945,270,17,1,0T8,[H] Texas World Speedway Helistop Nr 1
30.53964611,-96.22607056,270,17,1,0T9,[H] Texas World Speedway Helistop Nr 2
33.76625,-96.55011112,765,17,1,TS84,[H] Texoma Medical Center
42.40454083,-71.07060723,40,17,1,0MA8,[H] Textron Everett
42.03453972,-72.63203445,120,17,1,MA67,[H] TGP
37.4125,-85.39444445,900,17,1,98KY,[H] TGP
27.74447138,-97.84638695,108,17,1,33TX,[H] TGP 1
29.53246333,-96.14579389,130,17,1,70TX,[H] TGP 17
42.75396361,-74.40068917,1300,17,1,1NY6,[H] TGP 249
30.32187666,-95.16160084,163,17,1,40TX,[H] TGP 25
42.48147055,-73.56289167,560,17,1,NK28,[H] TGP 254
30.98436416,-94.13769195,118,17,1,1TA1,[H] TGP 32
41.24592861,-74.64682917,840,17,1,NJ88,[H] TGP 325
26.41673388,-98.13695334,92,17,1,92TX,[H] TGP 409
33.35722222,-91.05472223,120,17,1,2MS2,[H] TGP Station 54
32.63888888,-88.66,305,17,1,2MS3,[H] TGP Station 542
33.44916666,-88.36166667,219,17,1,2MS4,[H] TGP Station 546
35.02508361,-87.75780501,874,17,1,4TN1,[H] TGP Station 555
34.29611111,-90.07222223,175,17,1,2MS6,[H] TGP Station 63
35.03342166,-88.89311417,440,17,1,5TN2,[H] TGP Station 71
35.77812138,-87.78530195,500,17,1,5TN0,[H] TGP Station 79
33.23555555,-90.57750001,105,17,1,2MS1,[H] TGP Station 843
33.90694444,-89.78416667,245,17,1,2MS5,[H] TGP Station 847
34.53833333,-89.01333334,420,17,1,2MS0,[H] TGP Station 851
35.15922472,-88.22239695,484,17,1,5TN7,[H] TGP Station 856
35.84784388,-87.44945862,760,17,1,4TN5,[H] TGP Station 860
42.87340444,-75.17099445,1440,17,1,12NY,[H] TGP-245
40.52229166,-78.39695806,1256,17,1,74PN,[H] The Altoona Hospital
29.76078361,-95.39771667,700,17,1,63TS,[H] The America Tower
38.90928055,-76.11966751,20,17,1,0MD7,[H] The Aspen Institute
33.67057555,-117.85755612,46,17,1,0CL5,[H] The Atrium
42.69064444,-71.60895806,210,17,1,06MA,[H] The Barn
47.93120666,-122.26485695,628,17,1,WA82,[H] The Boeing Company
33.80281694,-111.91848028,2360,17,1,AZ91,[H] The Boulders
34.00989388,-78.29222195,27,17,1,05NC,[H] The Brunswick Hospital
33.40337888,-111.97320001,1297,17,1,3AZ7,[H] The Buttes In Tempe
33.50427194,-86.8052675,698,17,1,AL91,[H] The Childrens Hospital
39.73332027,-104.96720278,5436,17,1,57CO,[H] The Childrens Hospital
33.77093916,-84.39881612,1050,17,1,GA56,[H] The Coca Cola Company
-23.2475,-49.02944444,569,17,1,SDIS,[H] The Eagle's Nest
38.88427861,-77.37915278,466,17,1,74VA,[H] The Fair Oaks Hospital
39.86255861,-84.04160223,835,17,1,7OI4,[H] The Farm
40.67232361,-74.69404973,240,17,1,JY06,[H] The Farm
43.80637194,-103.63713945,5800,17,1,0SD5,[H] The Fort
39.82472222,-77.23555556,554,17,1,69W,[H] The Gettysburg Hospital
33.57781861,-112.12126306,1245,17,1,AZ62,[H] The Hotel Westcourt
29.74717305,-95.41799528,566,17,1,TS26,[H] The Huntingdon
34.72092416,-86.58054778,728,17,1,AL36,[H] The Huntsville Hospital
48.50260416,-122.61489362,150,17,1,WA02,[H] The Island Hospital
39.29732916,-76.59329973,260,17,1,0MD3,[H] The Johns Hopkins Hospital
38.73922638,-85.38162417,531,17,1,21II,[H] The Kings Daughters
41.04004777,-85.24802806,811,17,1,64II,[H] The Lutheran Hosp of Indiana
32.76873972,-96.59943695,500,17,1,2TA2,[H] The Medical Center of Mesquite
39.82509194,-77.89138667,570,17,1,24W,[H] The Mercersburg Academy
26.68728777,-80.05726362,15,17,1,55FL,[H] The Murphy Company
42.26363194,-88.80982195,765,17,1,IL32,[H] The Pillsbury Co-Dillon Farm
21.30916861,-157.85297973,102,17,1,HI38,[H] The Queens Medical Center
33.53959777,-80.83064667,300,17,1,SC64,[H] The Reg Med Ctr of Orbg & Calhoun Co
33.98445583,-118.45007862,149,17,1,CA79,[H] The Ritz-Carlton Hotel Company
-31.76466405,116.00760998,81,17,1,YTVR,[H] THE VINES
34.05278972,-118.25590723,679,17,1,50L,[H] The Westin Bonaventure Hotel
34.06250916,-118.43257945,470,17,1,70CA,[H] The Wilshire Thayer
44.18776388,-88.45316417,754,17,1,WS35,[H] Theda Clark Regional Medical Center
29.78631888,-90.81398167,14,17,1,LA59,[H] Thibodaux Hospital & Health Center
44.93671527,-74.90936667,261,17,1,NK75,[H] Thomas E. Perdue
30.52777777,-87.90277778,115,17,1,0AL0,[H] Thomas Hospital
39.94900166,-75.15851084,253,17,1,9PA8,[H] Thomas Jefferson University Hospital
31.77205277,-106.43498528,3701,17,1,TA41,[H] Thomason General Hospital
31.93070777,-87.73750389,265,17,1,AL48,[H] Thomasville Hospital
48.11064694,-123.32379389,200,17,1,WN37,[H] Thompson
36.00839555,-86.59999528,571,17,1,3TN3,[H] Thompson
40.04593083,-76.28079112,310,17,1,08PN,[H] Thomson
40.84232222,-73.70124139,20,17,1,9NY8,[H] Thomson Industries Inc
41.86227,-84.35994695,930,17,1,6M4,[H] Thorn Hospital
-38.28660661,146.17566362,834,17,1,YTPD,[H] THORPDALE
-36.50200420,148.30920335,4488,17,1,YTHB,[H] THREDBO
40.14398222,-76.72330167,310,17,1,PS14,[H] Three Mile Island
26.13703,-80.19088001,40,17,1,6FD9,[H] Thunderbird
-10.58315502,142.21678672,50,17,1,YTUD,[H] THURSDAY ISLAND
32.91429111,-96.75222139,564,17,1,TX60,[H] TI Company
-39.03150927,146.31630605,44,17,1,YTDL,[H] TIDAL RIVER
41.39065222,-73.05094028,470,17,1,1CT1,[H] Tie Communications
45.45538222,-123.85401417,3,17,1,6OR3,[H] Tillamook County General Hospital
29.07856388,-90.28591389,0,17,2,LS83,[H] Timbalier Bay Camp
42.20541055,-122.63364112,2100,17,1,65OR,[H] Timberland Shop
44.65317194,-124.06095028,138,17,1,27OR,[H] Time Flies - Private
41.55342972,-73.098165,700,17,1,CT45,[H] Timex
40.81283583,-81.39622528,1110,17,1,52OI,[H] Timken Mercy Medical Center
14.96,145.62638894,75,17,2,HI22,[H] Tinian
14.9625,145.880277885,175,17,2,HI64,[H] Tinian Star
40.52926888,-75.09961639,280,17,1,PA79,[H] Tinicum Farms
-26.30638889,-48.93333333,16,17,1,SISQ,[H] Tino
34.81092305,-88.20365278,600,17,1,16N,[H] Tishomingo Health Services Inc
33.17611111,-94.97083334,422,17,1,2TS1,[H] Titus Regional Medical Center
-23.62805556,-48.73611111,795,17,1,SDTV,[H] Tivoli Center
29.46078777,-98.33056862,630,17,1,50TS,[H] Tj-Cj - Private
41.14509527,-73.86846889,9,17,1,NK90,[H] TLI
-16.40722222,-39.04472222,1,17,1,SNTZ,[H] Toa-toa
40.610935,-73.43234612,11,17,1,NK69,[H] Tobay Beach Park
41.16981111,-75.34296084,1990,17,1,17PN,[H] Tobyhanna Army Depot
-16.26416667,-48.98138889,1081,17,1,SWXI,[H] Tocca do Mar-Kao
-21.78027778,-46.59611111,1184,17,1,SNHT,[H] Togni
41.67171611,-83.59493501,648,17,1,6OI6,[H] Toledo Hospital
41.80503,-88.05173139,736,17,1,5IL8,[H] Tollway
47.3323225,-122.22428695,57,17,1,WA28,[H] Tom Matson
43.98468694,-90.51541028,965,17,1,WS61,[H] Tomah Memorial Hospital
30.09271777,-95.62466612,182,17,1,TS52,[H] Tomball Regional Hospital
33.66643722,-111.12401112,2165,17,2,4AZ3,[H] Tonto Ranger Station
40.501055,-112.34383751,4920,17,1,UT34,[H] Tooele Army Depot Helipad
38.761018,-119.534334,5997,17,1,NV20,[H] Topaz Ranch
-23.56166667,-46.68833333,836,17,1,SIIH,[H] Torre 2000
-22.91805556,-43.17722222,60,17,1,SDKS,[H] Torre da Gloria
43.267342,-2.939012,541,17,1,L004,[H] Torre Iberdrola - private
-34.80807323,138.52312881,9,17,1,YTOI,[H] TORRENS ISLAND
32.90893472,-117.24253667,430,17,1,CL57,[H] Torrey Pines Corporate Helistop
62.02267800,-006.75742200,68,17,1,EKTB,[H] Torshavn/Bodanes
29.24607138,-94.86464167,18,17,1,84TS,[H] Tourist Ride Services
29.92520472,-90.09340584,50,17,1,LS24,[H] Touro Infirmary
-22.89222222,-43.11805556,57,17,1,SDYK,[H] Tower 2000
33.47427305,-86.32497806,1020,17,1,AL85,[H] Towers
29.78356138,-95.55577667,90,17,1,TS81,[H] Town & Country
33.74308888,-112.76795417,1660,17,1,AZ93,[H] Toyota Arizona Proving Ground
33.85640277,-118.31257223,60,17,1,3CL8,[H] Toyota Helistop
32.90790305,-96.89055917,487,17,1,9TS9,[H] Toyota of Dallas Inc
-22.8975,-47.04694444,699,17,1,SJDQ,[H] Trade Tower
40.89676527,-74.71905195,830,17,1,JY02,[H] Trade Zone
35.43930305,-80.94063,768,17,1,1NC2,[H] Training and Technology Center
-23.65055556,-46.72638889,754,17,1,SITM,[H] Trama
34.03973444,-118.22840639,679,17,1,63L,[H] Transamerica Center
29.98298416,-92.28151806,12,17,1,2LA8,[H] Transco
29.95020527,-91.98262139,8,17,1,59LA,[H] Transco Delcambre
29.9813175,-92.28235139,65,17,1,85LA,[H] Transco Kaplan
29.74632,-90.82953751,7,17,7,8LA0,[H] Transco Schriever
29.73689583,-95.4616075,99,17,1,TS31,[H] Transco Tower Garage
30.46296805,-91.11399417,50,17,1,67LA,[H] Transcontinental Gas Pipeline Corp
-22.0025,-47.86888889,881,17,1,SISA,[H] Transpel
-23.51472222,-46.73833333,734,17,1,SJBH,[H] Transportadora Americana
-23.51472222,-46.73833333,2408,17,1,SJSI,[H] Transportadora Americana
-22.73055556,-47.28472222,611,17,1,SIBT,[H] Transportadora Americana II
40.76926833,-73.850135,20,17,1,4NY3,[H] Traulsen-College Point
40.56120805,-75.52351778,400,17,1,98PN,[H] Trauma Center
30.32412972,-81.41175167,28,17,1,9J6,[H] Travel Lodge
-22.86444444,-46.03638889,1530,17,1,SJCV,[H] Trend Bank
40.21399777,-74.76766139,10,17,1,5NJ4,[H] Trenton
49.94569558,-006.33287539,20,17,3,EGHT,[H] Tresco Heliport [H]
40.75494611,-111.89465834,4367,17,1,2U3,[H] Tri-Arc
36.64594166,-82.11068584,1880,17,1,7VA8,[H] Tri-Cities
33.18527777,-117.29111112,260,17,1,85L,[H] Tri-City Hospital
40.98619611,-75.8343625,1700,17,1,PS40,[H] Tri-County
46.44662805,-95.13308278,1350,17,1,MN26,[H] Tri-County
40.01081777,-105.05220445,5050,17,1,90CO,[H] Tri-County
36.07426944,-95.88721667,725,17,1,21OK,[H] Triad Eye Medical Clinic
40.46816055,-74.46681917,150,17,1,65NJ,[H] Triangle
33.664275,-84.33909112,950,17,1,9GA4,[H] Trico
32.74638888,-97.65500001,837,17,1,57TA,[H] Trinity Meadows Race Track
