type,lat,lon,alt,frq,rng,frq2,id,icao,rwy,name
4,31.58755600,-110.37122500,4719,10990,18,269.880,IFHU,KFHU,26,ILS-cat-I
4,41.36863300,-079.86392200,1540,11050,18,197.200,IFKL,KFKL,21,ILS-cat-I
4,35.13792800,-111.67336100,7011,11050,18,226.050,IFLG,KFLG,21,ILS-cat-I
4,26.07678300,-080.13768300,5,11010,18,90.369,ILHI,KFLL,09L,ILS-cat-I
4,26.07695600,-080.16745300,5,11070,18,270.361,IUDL,KFLL,27R,ILS-cat-I
4,34.18812800,-079.70436900,146,10910,18,83.530,IFLO,KFLO,09,ILS-cat-I
4,41.64799400,-070.53258300,130,11010,18,218.592,IFMH,KFMH,23,ILS-cat-I
4,41.66955000,-070.54280600,130,10990,18,307.397,IBNX,KFMH,32,ILS-cat-I
4,36.74107200,-108.24073100,5473,11190,18,268.290,IFMN,KFMN,25,ILS-cat-I
4,26.59246100,-081.85578600,16,11070,18,47.708,IFMY,KFMY,05,ILS-cat-I
4,40.46500600,-105.01867800,5016,10950,18,340.460,IFNL,KFNL,33,ILS-cat-I
4,42.96966100,-083.72920000,782,10990,18,88.257,IFNT,KFNT,09,ILS-cat-I
4,42.96884700,-083.76556700,756,10990,18,268.235,ITUN,KFNT,27,ILS-cat-I
4,42.55664200,-094.17959400,1157,10910,18,64.933,IFOD,KFOD,06,ILS-cat-I
4,38.96773100,-095.68065000,1058,11010,18,317.152,IFOE,KFOE,31,ILS-cat-I
4,40.83320800,-072.64266900,67,11170,18,222.391,IFOK,KFOK,24,ILS-cat-I
4,27.49710083,-080.35628510,27,11055,18,90.390,IFJD,KFPR,09,ILS-cat-I
4,40.72120000,-073.40228600,82,11190,18,132.344,IFRG,KFRG,14,ILS-cat-I
4,43.59467800,-096.73252800,1429,10990,18,34.808,IFSD,KFSD,03,ILS-cat-I
4,43.57087800,-096.75536400,1421,11110,18,214.792,IJOU,KFSD,21,ILS-cat-I
4,35.33740800,-094.35147500,448,11130,18,81.168,IGKV,KFSM,07,ILS-cat-I
4,35.33314200,-094.38510300,469,11130,18,261.150,IFSM,KFSM,25,ILS-cat-I
4,39.76228167,-104.52422770,5512,11090,18,179.990,IFZR,KFTG,17,ILS-cat-I
4,39.79403545,-104.56712418,5512,10930,18,271.156,IFTG,KFTG,26,ILS-cat-I
4,39.78695433,-104.52423329,5512,11190,18,359.990,IVWT,KFTG,35,ILS-cat-I
4,32.80570800,-097.35836400,709,10990,18,171.941,IFTW,KFTW,16,ILS-cat-I
4,32.83309700,-097.36298100,704,10990,18,351.934,IUXT,KFTW,34,ILS-cat-I
4,33.78177800,-084.50977500,841,10910,18,79.657,IFTY,KFTY,08,ILS-cat-I
4,40.98825600,-085.17980800,815,11190,18,44.166,IHVD,KFWA,05,ILS-cat-I
4,40.99548100,-085.20627200,815,10990,18,314.859,IFWA,KFWA,32,ILS-cat-I
4,32.57526900,-097.30965000,700,11095,18,0.105,IJZW,KFWS,35L,ILS-cat-I
4,26.19956900,-080.16055000,9,11110,18,83.761,IFXE,KFXE,08,ILS-cat-I
4,38.36075000,-098.85738900,1879,11190,18,359.589,IGBD,KGBD,35,ILS-cat-I
4,40.94636400,-090.42556900,764,11070,18,28.080,IGBG,KGBG,03,ILS-cat-I
4,44.35974200,-105.54459200,4337,11010,18,349.693,ILLT,KGCC,34,ILS-cat-I
4,37.94418100,-100.72277200,2892,10990,18,0.420,IGCK,KGCK,35,ILS-cat-I
4,35.96380800,-112.13486400,6609,10890,18,40.516,IGCN,KGCN,03,ILS-cat-I
4,47.63309400,-117.51543600,2313,11110,18,45.431,IOLJ,KGEG,03,ILS-cat-III
4,47.61181400,-117.54747200,2377,11110,18,225.402,IGEG,KGEG,21,ILS-cat-II
4,47.49051500,-111.20608600,3526,10950,18,238.500,IIII,KGFA,21,ILS-cat-I
4,47.96088600,-097.18122800,840,10910,18,359.943,IGFK,KGFK,35L,ILS-cat-I
4,43.35257200,-073.60931700,328,11070,18,358.432,IGFL,KGFL,01,ILS-cat-I
4,32.37158100,-094.69434700,347,10950,18,133.929,IGGG,KGGG,13,ILS-cat-I
4,39.11787200,-108.51320600,4854,11030,18,125.305,IGJT,KGJT,11,ILS-cat-I
4,32.67335643,-097.09665992,628,11155,18,348.077,IGKY,KGKY,34,ILS-cat-I
4,39.37760000,-101.70886900,3656,10890,18,314.476,IGLD,KGLD,30,ILS-cat-I
4,33.47213900,-090.98208900,131,10910,18,180.000,IGLH,KGLH,18L,ILS-cat-I
4,29.25694700,-094.85356900,7,11170,18,140.261,IGLS,KGLS,13,ILS-cat-I
4,34.85747800,-082.34815600,1047,10970,18,1.191,IGMU,KGMU,01,ILS-cat-I
4,33.82673600,-089.78884400,208,11090,18,131.966,IGNF,KGNF,13,ILS-cat-I
4,29.69114200,-082.28367200,152,11130,18,282.335,IGNV,KGNV,29,ILS-cat-I
4,41.33768300,-072.03671900,8,11130,18,33.875,IGON,KGON,05,ILS-cat-I
4,48.32130600,-114.24417500,2978,11150,18,34.724,IFCA,KGPI,02,ILS-cat-I
4,30.39554700,-089.05985300,27,11090,18,135.089,IGPT,KGPT,14,ILS-cat-I
4,30.41718600,-089.08489700,27,10830,18,315.023,IUXI,KGPT,32,ILS-cat-I
4,44.49440300,-088.10920300,681,10950,18,59.845,IGRB,KGRB,06,ILS-cat-I
4,44.49543600,-088.13366100,691,10990,18,359.920,ISGZ,KGRB,36,ILS-cat-I
4,47.06868900,-122.57723300,302,10830,18,167.088,IGRF,KGRF,15,ILS-cat-I
4,40.98190000,-098.31474400,1840,11190,18,0.300,IGRI,KGRI,35,ILS-cat-I
4,31.05187500,-097.82148100,962,11110,18,157.452,IGRK,KGRK,15,ILS-cat-I
4,42.88120800,-085.50151100,793,10830,18,81.287,ICYZ,KGRR,08R,ILS-cat-I
4,42.87629200,-085.54522500,783,10970,18,261.262,IGRR,KGRR,26L,ILS-cat-I
4,42.89278600,-085.51993300,793,11190,18,351.336,IDVS,KGRR,35,ILS-cat-I
4,35.34557500,-077.93570800,110,10930,18,73.043,IGSB,KGSB,08,ILS-cat-I
4,35.33374200,-077.98325600,110,10990,18,253.026,IDDX,KGSB,26,ILS-cat-I
4,36.09731111,-079.96430833,882,10955,18,45.881,ILLG,KGSO,05L,ILS-cat-I
4,36.11195389,-079.91799833,882,11190,18,45.881,ILZY,KGSO,05R,ILS-cat-I
4,36.08525000,-079.93500528,900,10990,18,135.283,IGSO,KGSO,14,ILS-cat-I
4,36.08983333,-079.94622222,925,10930,18,225.866,IHIH,KGSO,23L,ILS-cat-II
4,36.09731111,-079.96153056,925,10955,18,225.866,IIDB,KGSO,23R,ILS-cat-I
4,34.91080000,-082.20728900,963,10930,18,32.103,IGSP,KGSP,04,ILS-cat-I
4,34.88043900,-082.23050600,905,11070,18,212.091,ILMJ,KGSP,22,ILS-cat-I
4,44.07466700,-075.71420300,656,10850,18,15.935,IAEZ,KGTB,03,ILS-cat-I
4,44.04237200,-075.72703300,680,10850,18,195.935,IGTB,KGTB,21,ILS-cat-I
4,47.49202200,-111.35036100,3646,11130,18,44.939,ISMR,KGTF,03,ILS-cat-I
4,33.43593900,-088.59151100,264,11070,18,180.443,IGTR,KGTR,18,ILS-cat-I
4,38.54015476,-106.91180238,7678,11050,18,73.503,IGUC,KGUC,06,ILS-cat-I
4,40.66533900,-086.12991900,812,10950,18,44.303,IGUS,KGUS,05,ILS-cat-I
4,40.63299200,-086.17152800,812,10950,18,224.284,IRSM,KGUS,23,ILS-cat-I
4,34.27940300,-083.82501400,1275,11055,18,40.886,IGVL,KGVL,05,ILS-cat-I
4,43.03190300,-078.18375300,902,10890,18,270.805,IGVQ,KGVQ,28,ILS-cat-I
4,33.05308100,-096.06554400,536,11050,18,180.725,IGVT,KGVT,17,ILS-cat-I
4,38.85886700,-094.55694100,1090,10930,18,11.886,IIII,KGVW,01,ILS-cat-I
4,41.30704700,-085.07711700,860,10895,18,269.306,GWB,KGWB,27,ILS-cat-I
4,33.47990000,-090.08858300,162,11130,18,181.409,IGWO,KGWO,18,ILS-cat-I
4,40.45905600,-104.63237800,4697,11030,18,357.815,IDCI,KGXY,34,ILS-cat-I
4,34.76884400,-082.36571900,955,10830,18,39.860,IGYH,KGYH,05,ILS-cat-I
4,33.69850800,-096.67360000,747,11170,18,181.771,IGYI,KGYI,17L,ILS-cat-I
4,41.62158600,-087.42211900,592,10830,18,304.321,IGYY,KGYY,30,ILS-cat-I
4,30.51264700,-090.41906700,45,11150,18,179.523,IHPF,KHDC,18,ILS-cat-I
4,40.47455300,-107.19792500,6602,10990,18,113.825,IHDN,KHDN,10,ILS-cat-I
4,38.71861100,-077.51365000,171,10910,18,153.000,IHEF,KHEF,16L,ILS-cat-I
4,31.60546100,-091.28903600,272,11135,18,136.472,IHEZ,KHEZ,13,ILS-cat-I
4,39.70614200,-077.74471700,648,11190,18,260.417,IHGR,KHGR,27,ILS-cat-I
4,47.37846756,-092.82633209,1340,11050,18,132.255,IJAE,KHIB,13,ILS-cat-I
4,47.39253900,-092.84918600,1353,10950,18,312.298,IHIB,KHIB,31,ILS-cat-I
4,41.10404700,-111.95958100,4775,10990,35,152.980,IHIF,KHIF,14,ILS-cat-I
4,45.53282800,-122.94188900,190,11070,18,143.679,IHIO,KHIO,12,ILS-cat-I
4,32.32757200,-090.21971100,342,11170,18,158.841,IJHF,KHKS,16,ILS-cat-I
4,35.73371100,-081.39957500,1189,10870,18,235.315,IHKY,KHKY,24,ILS-cat-I
4,40.18139700,-080.64315300,1188,10970,18,25.915,HLG,KHLG,03,ILS-cat-I
4,46.60913600,-112.00234400,3862,11010,18,282.725,IHLN,KHLN,27,ILS-cat-I
4,32.83020600,-106.09837500,4044,10890,18,167.868,IMUK,KHMN,16,ILS-cat-I
4,32.84342500,-106.13691100,4052,11170,18,227.537,IHMN,KHMN,22,ILS-cat-I
4,32.69425800,-103.20738900,3647,10850,18,44.981,IHOB,KHOB,03,ILS-cat-I
4,44.37828600,-098.21628100,1290,11030,18,128.182,IHON,KHON,12,ILS-cat-I
4,36.65952200,-087.50715800,573,11190,18,224.092,IFKP,KHOP,23,ILS-cat-I
4,34.48440600,-093.08715000,546,11150,18,54.160,IHOT,KHOT,05,ILS-cat-I
4,29.65625800,-095.26639700,45,10990,18,43.809,IHUB,KHOU,04,ILS-cat-I
4,29.63452200,-095.26601400,45,11130,18,134.093,IPRQ,KHOU,12R,ILS-cat-I
4,29.65198600,-095.28675800,45,11130,18,314.098,IUPU,KHOU,30L,ILS-cat-I
4,41.05763100,-073.69958900,439,10970,18,150.010,IHPN,KHPN,16,ILS-cat-I
4,41.07693100,-073.71436400,439,10970,18,329.995,IQJZ,KHPN,34,ILS-cat-I
4,46.96974400,-123.94839400,18,10870,18,259.794,IHQM,KHQM,24,ILS-cat-I
4,33.52932200,-082.50640800,500,11075,18,92.674,IAAQ,KHQU,10,ILS-cat-I
4,32.73738146,-096.53059344,447,10975,18,180.877,IHQZ,KHQZ,17,ILS-cat-I
4,26.21369400,-097.65890000,36,11150,18,180.632,IHRL,KHRL,17R,ILS-cat-I
4,36.26908600,-093.15519200,1365,11170,18,1.589,IHRO,KHRO,36,ILS-cat-I
4,30.44496900,-086.69010600,35,11130,18,355.989,IHRT,KHRT,36,ILS-cat-I
4,30.35323900,-089.45466400,9,11035,18,180.179,IHSA,KHSA,18,ILS-cat-I
4,35.59361994,-097.70579754,1193,10990,18,177.985,IHSD,KHSD,17,ILS-cat-I
4,37.94704700,-079.84308300,3792,10870,18,238.709,IHSP,KHSP,25,ILS-cat-I
4,25.50094200,-080.36755600,7,10990,18,49.298,IHST,KHST,05,ILS-cat-I
4,34.62342500,-086.76606100,583,11190,18,180.948,ITVN,KHSV,18L,ILS-cat-I
4,34.61539700,-086.78285000,592,10930,18,180.942,IHSV,KHSV,18R,ILS-cat-III
4,34.65539400,-086.78205000,624,10850,18,0.942,IELL,KHSV,36L,ILS-cat-I
4,34.65576900,-086.76541100,607,10955,18,0.948,IJJC,KHSV,36R,ILS-cat-I
4,38.36428900,-082.54735300,828,10990,18,112.474,IHTS,KHTS,12,ILS-cat-I
4,38.37263100,-082.57308300,828,10870,18,292.452,ITUU,KHTS,30,ILS-cat-I
4,39.45988900,-087.29617500,589,10970,18,47.103,IHUF,KHUF,05,ILS-cat-I
4,29.55571700,-090.66038600,5,10850,18,180.331,IHUM,KHUM,18,ILS-cat-I
4,38.05848300,-097.85334200,1514,11010,18,138.394,IHUT,KHUT,13,ILS-cat-I
4,41.27373100,-072.88705600,15,10910,18,2.896,IHVN,KHVN,02,ILS-cat-I
4,40.83208300,-072.85911900,81,10895,18,44.897,IHWV,KHWV,06,ILS-cat-I
4,41.66313100,-070.27876700,40,10895,18,139.901,IBCU,KHYA,15,ILS-cat-I
4,41.66405000,-070.28363300,43,10915,18,229.686,IHYA,KHYA,24,ILS-cat-I
4,29.88415600,-097.85411100,597,10870,18,133.023,IRUM,KHYI,13,ILS-cat-I
4,37.64227200,-097.26376100,1367,11110,18,12.420,IIAB,KIAB,01L,ILS-cat-I
4,37.60445000,-097.27427800,1326,10990,18,192.420,ICWX,KIAB,19R,ILS-cat-I
4,38.97351900,-077.45928100,264,11130,18,0.621,IOSZ,KIAD,01C,ILS-cat-I
4,38.95857200,-077.43593100,302,11010,18,0.662,IIAD,KIAD,01R,ILS-cat-III
4,38.93264200,-077.45260800,281,10930,18,110.724,IAJU,KIAD,12,ILS-cat-I
4,38.93747500,-077.45980300,285,11130,18,180.666,IDLX,KIAD,19C,ILS-cat-I
4,38.91994400,-077.43650600,315,11010,18,180.670,ISGC,KIAD,19L,ILS-cat-I
4,38.94346075,-077.47468480,313,11075,18,180.576,IISU,KIAD,19R,ILS-cat-I
4,38.97203900,-077.47431532,313,11075,18,0.576,IOIU,KIAD,1L,ILS-cat-I
4,43.10954400,-078.97189400,590,11010,18,270.095,IIAG,KIAG,28R,ILS-cat-I
4,30.00718600,-095.32694700,94,11155,18,89.956,IBZU,KIAH,08L,ILS-cat-III
4,29.99344200,-095.32210800,91,10970,18,89.956,IIAH,KIAH,08R,ILS-cat-I
4,29.97761400,-095.29933100,81,11090,18,89.968,IUYO,KIAH,09,ILS-cat-I
4,29.96094400,-095.34496400,84,11115,18,152.082,IKLM,KIAH,15R,ILS-cat-I
4,29.99341400,-095.35868900,93,10970,18,269.943,IJYV,KIAH,26L,ILS-cat-III
4,30.00716100,-095.36220300,91,11155,18,269.949,IOND,KIAH,26R,ILS-cat-III
4,29.97759200,-095.33775000,87,11090,18,269.953,IGHI,KIAH,27,ILS-cat-III
4,29.98983100,-095.35905600,94,11190,18,332.088,ICDG,KIAH,33R,ILS-cat-I
4,37.66426100,-097.43261400,1320,10910,18,19.920,ITWI,KICT,01L,ILS-cat-II
4,37.66392500,-097.41659200,1312,11030,18,19.935,IICT,KICT,01R,ILS-cat-I
4,37.63207800,-097.44734400,1320,11050,18,199.920,IHOV,KICT,19R,ILS-cat-I
4,43.50018900,-112.08770800,4731,11110,18,217.903,IIDA,KIDA,20,ILS-cat-I
4,37.16748428,-095.77655029,824,11070,18,360.192,IIDP,KIDP,35,ILS-cat-I
4,31.09385600,-097.68367500,848,10830,18,16.759,IILE,KILE,01,ILS-cat-I
4,39.68946900,-075.60150600,35,11030,18,5.063,IILG,KILG,01,ILS-cat-I
4,34.27965800,-077.88622500,32,10995,18,48.230,IGNM,KILM,06,ILS-cat-I
4,34.26005300,-077.91279400,32,11155,18,228.230,IGMX,KILM,24,ILS-cat-I
4,34.28466900,-077.91073600,32,11030,18,339.296,IILM,KILM,35,ILS-cat-I
4,39.41695300,-083.81163600,1077,11070,18,217.194,IILN,KILN,22R,ILS-cat-I
4,45.83253100,-088.11090000,1182,11150,18,7.647,IIMT,KIMT,01,ILS-cat-I
4,39.73028300,-086.29036900,797,11175,18,44.445,IIND,KIND,05L,ILS-cat-I
4,39.72165800,-086.27712200,797,11115,18,44.457,IOQV,KIND,05R,ILS-cat-III
4,39.71774400,-086.26715600,797,11050,18,134.670,IBJP,KIND,14,ILS-cat-I
4,39.69838300,-086.30679700,797,11115,18,224.429,IFVJ,KIND,23L,ILS-cat-I
4,39.70442200,-086.32333300,797,11175,18,224.421,IUZK,KIND,23R,ILS-cat-I
4,39.73607800,-086.29127500,797,11050,18,314.661,ICOA,KIND,32,ILS-cat-I
4,48.55600100,-093.38804900,1185,10910,18,135.990,IABK,KINL,13,ILS-cat-I
4,48.57483500,-093.41557000,1185,11195,18,315.976,IINL,KINL,31,ILS-cat-I
4,36.13954400,-080.22693600,962,11030,18,324.758,IINT,KINT,33,ILS-cat-I
4,41.23816700,-076.93720300,529,11010,18,256.914,IIPT,KIPT,27,ILS-cat-I
4,28.28002500,-081.43028100,78,10975,18,148.216,IISM,KISM,15,ILS-cat-I
4,48.18563900,-103.65797200,2006,10870,18,304.261,ISFW,KISN,29,ILS-cat-I
4,35.34550800,-077.59384200,81,11130,18,40.985,IISO,KISO,05,ILS-cat-I
4,40.80329700,-073.09315800,96,10830,18,44.896,IISP,KISP,06,ILS-cat-I
4,40.78757500,-073.11384200,84,10830,18,224.878,IRXN,KISP,24,ILS-cat-I
4,42.49877200,-076.46988100,1099,10870,18,312.620,IITH,KITH,32,ILS-cat-I
4,33.32028600,-111.66904700,1382,11015,45,318.064,IIWA,KIWA,30C,ILS-cat-I
4,46.52753300,-090.15343300,1230,11150,18,270.021,IIWD,KIWD,27,ILS-cat-I
4,38.84225000,-094.89156700,1088,11090,18,0.038,IIXD,KIXD,36,ILS-cat-I
4,43.59660300,-110.74298300,6408,10910,18,199.360,IJAC,KJAC,19,ILS-cat-I
4,32.30385300,-090.06611900,346,11050,18,158.080,IJAN,KJAN,16L,ILS-cat-III
4,32.31905300,-090.08592800,346,10930,18,338.074,IFRL,KJAN,34L,ILS-cat-I
4,30.50631400,-081.66695000,26,11070,18,70.467,IJAX,KJAX,08,ILS-cat-I
4,30.47679200,-081.68008900,23,11050,18,130.700,ICZH,KJAX,14,ILS-cat-I
4,30.49477200,-081.70468600,30,11030,18,250.448,IPEK,KJAX,26,ILS-cat-I
4,35.82546700,-090.65616900,262,11015,18,230.093,IJBR,KJBR,23,ILS-cat-I
4,38.59648600,-092.16534700,549,11050,18,302.619,IJEF,KJEF,30,ILS-cat-I
4,40.65099200,-073.76295000,13,11090,18,30.664,IHIQ,KJFK,04L,ILS-cat-I
4,40.64765800,-073.75296700,13,10950,18,30.684,IJFK,KJFK,04R,ILS-cat-III
4,40.64185800,-073.75515800,13,11150,18,120.875,ITLK,KJFK,13L,ILS-cat-II
4,40.62430800,-073.77121900,13,11090,18,210.666,IIWY,KJFK,22L,ILS-cat-I
4,40.62902700,-073.77863600,13,10950,18,208.160,IJOC,KJFK,22R,ILS-cat-I
4,40.64990300,-073.82011700,13,11135,18,300.833,IMOH,KJFK,31L,ILS-cat-I
4,40.65855000,-073.79196900,13,11150,18,300.854,IRTH,KJFK,31R,ILS-cat-I
4,42.14748100,-079.26961700,1723,10970,18,238.853,IJHW,KJHW,25,ILS-cat-I
4,30.29028900,-087.68246100,11,11070,18,269.912,JKA,KJKA,27,ILS-cat-I
4,37.14287200,-094.49047800,981,11030,18,138.102,IJLN,KJLN,13,ILS-cat-I
4,37.14327500,-094.49829200,1080,10890,18,181.956,IJQX,KJLN,18,ILS-cat-I
4,46.93758300,-098.68993600,1496,10930,18,314.872,IJMS,KJMS,31,ILS-cat-I
4,35.55190000,-078.38450800,165,11115,18,25.644,JN,KJNX,03,ILS-cat-I
4,35.37622800,-080.71173800,690,11195,18,190.400,IJQF,KJQF,20,ILS-cat-I
4,40.32443600,-078.84294200,2264,11010,18,324.239,IJST,KJST,33,ILS-cat-I
4,42.62711400,-089.03146400,808,10910,18,41.417,IJVL,KJVL,04,ILS-cat-I
4,42.63006700,-089.05797800,786,11135,18,313.633,IREE,KJVL,32,ILS-cat-I
4,38.35554200,-085.73787500,459,11170,18,179.978,IJVY,KJVY,18,ILS-cat-I
4,42.25585800,-084.46708900,1001,10910,18,230.895,IJXN,KJXN,24,ILS-cat-I
4,39.06952450,-077.55382877,389,11175,18,161.359,IJYO,KJYO,17,ILS-cat-I
4,40.41098100,-086.92646900,605,11030,18,99.167,ILAF,KLAF,10,ILS-cat-I
4,27.99447200,-082.00801900,142,11010,18,44.706,ILAL,KLAL,05,ILS-cat-I
4,42.77790800,-084.56344400,861,11170,18,90.577,ICPQ,KLAN,10R,ILS-cat-I
4,42.77823900,-084.60571900,861,11010,18,270.658,ILAN,KLAN,28L,ILS-cat-I
4,36.10023600,-115.15610800,2079,11010,18,24.829,ICUA,KLAS,01L,ILS-cat-I
4,36.07362500,-115.16481700,2141,11175,18,269.930,IRLE,KLAS,25L,ILS-cat-I
4,36.07636400,-115.17199400,2187,11030,45,269.929,ILAS,KLAS,25R,ILS-cat-I
4,34.58225600,-098.41739200,1109,10910,18,356.935,ILAW,KLAW,35,ILS-cat-I
4,33.95239200,-118.39909400,106,10850,25,83.056,IUWU,KLAX,06L,ILS-cat-I
4,33.95048600,-118.39876900,106,11170,25,83.025,IGPE,KLAX,06R,ILS-cat-I
4,33.94020000,-118.37656700,119,11110,25,83.031,IIAS,KLAX,07L,ILS-cat-I
4,33.93771100,-118.37926100,88,10990,25,83.035,IMKZ,KLAX,07R,ILS-cat-I
4,33.94631400,-118.43949400,122,11170,50,262.898,IHQB,KLAX,24L,ILS-cat-I
4,33.94810300,-118.44091700,123,10850,50,262.890,IOSS,KLAX,24R,ILS-cat-III
4,33.93329900,-118.42247700,117,10990,70,262.925,ILAX,KLAX,25L,ILS-cat-III
4,33.93560000,-118.42168600,119,11110,50,262.935,ICFN,KLAX,25R,ILS-cat-I
4,33.64700300,-101.82879200,3237,10950,18,179.669,ILBB,KLBB,17R,ILS-cat-I
4,33.66218100,-101.83202800,3252,11190,18,269.652,ILDT,KLBB,26,ILS-cat-I
4,40.26425075,-079.42219309,1185,11090,18,225.662,ILBE,KLBE,23,ILS-cat-I
4,41.13450800,-100.69436700,2775,11150,18,305.979,ILBF,KLBF,30,ILS-cat-I
4,37.05750600,-100.95644700,2876,11130,18,359.890,ILBL,KLBL,35,ILS-cat-I
4,34.61591900,-079.05318300,126,10895,18,44.982,IJBD,KLBT,05,ILS-cat-I
4,29.09709600,-095.46207900,25,10910,18,179.936,ILBX,KLBX,17,ILS-cat-I
4,30.10916400,-093.21728100,15,10910,18,154.813,ILCH,KLCH,15,ILS-cat-I
4,43.57643700,-071.40657400,510,10850,18,67.478,ILCI,KLCI,08,ILS-cat-I
4,39.82866900,-082.91085600,739,11055,18,45.208,IFQS,KLCK,05L,ILS-cat-I
4,39.82710300,-082.90785600,744,11010,18,45.202,IDDV,KLCK,05R,ILS-cat-I
4,39.79804200,-082.94594400,734,11010,18,225.184,ILCK,KLCK,23L,ILS-cat-I
4,43.61619200,-072.30506900,600,11190,18,170.000,IDVR,KLEB,18,ILS-cat-I
4,44.05548300,-070.27973600,288,10890,18,24.309,ILEW,KLEW,04,ILS-cat-I
4,38.04333300,-084.59756900,979,11010,18,41.440,ILEX,KLEX,04,ILS-cat-I
4,38.02288300,-084.62048100,979,11050,18,221.440,IGNJ,KLEX,22,ILS-cat-I
4,37.08948900,-076.34051700,12,10990,18,67.508,ILFI,KLFI,08,ILS-cat-I
4,37.07631400,-076.38043600,8,10990,18,247.509,ABM,KLFI,26,ILS-cat-I
4,31.23830600,-094.73961400,296,11130,18,75.189,ILFK,KLFK,07,ILS-cat-I
4,30.21602800,-091.97513100,11,11090,18,38.123,ITYN,KLFT,04R,ILS-cat-I
4,30.19458600,-091.99494400,42,10950,18,219.114,ILFT,KLFT,22L,ILS-cat-I
4,40.78771900,-073.86878600,22,11050,18,32.047,ILGA,KLGA,04,ILS-cat-I
4,40.77150000,-073.85593300,13,10850,18,122.242,IGDI,KLGA,13,ILS-cat-I
4,40.76831900,-073.88482200,22,11050,18,212.047,IURD,KLGA,22,ILS-cat-II
4,33.82715800,-118.16269400,63,11030,18,314.842,ILGB,KLGB,30,ILS-cat-I
4,33.01349700,-085.08165000,693,11090,18,306.843,IGNK,KLGC,31,ILS-cat-I
4,38.89755600,-121.34744200,121,10875,18,165.368,ILHM,KLHM,15,ILS-cat-I
4,34.73995600,-092.21574700,257,11030,18,46.391,ILIT,KLIT,04L,ILS-cat-I
4,34.73687200,-092.19888300,254,11130,18,46.403,ICNL,KLIT,04R,ILS-cat-I
4,34.71966400,-092.22086700,256,11070,18,226.386,IBWY,KLIT,22L,ILS-cat-I
4,34.72114200,-092.23977500,253,11030,18,226.379,IAAY,KLIT,22R,ILS-cat-I
4,42.17263900,-121.74225300,4095,10950,18,338.292,ILMT,KLMT,32,ILS-cat-I
4,40.82563100,-096.76190600,1171,11110,18,180.268,IOCZ,KLNK,18,ILS-cat-I
4,40.86720800,-096.76164400,1192,10990,18,0.283,ILNK,KLNK,36,ILS-cat-I
4,40.12586100,-076.28494400,403,10870,18,67.907,ILNS,KLNS,08,ILS-cat-I
4,37.09248300,-084.06836100,1212,11090,18,52.172,ILOZ,KLOZ,06,ILS-cat-I
4,41.34810000,-082.16674400,793,11170,18,64.934,ILQG,KLPR,07,ILS-cat-I
4,27.53103900,-099.46369400,476,11190,18,182.544,ILRD,KLRD,17R,ILS-cat-I
4,34.91035000,-092.16920300,311,10990,18,250.899,ITYV,KLRF,25,ILS-cat-I
4,32.30113600,-106.93223300,4458,10930,18,315.137,ILRU,KLRU,30,ILS-cat-I
4,43.86708600,-091.25851900,647,11110,18,179.446,ILSE,KLSE,18,ILS-cat-I
4,32.34541100,-084.99851700,232,11070,18,324.837,ILSF,KLSF,33,ILS-cat-I
4,36.22223600,-115.04712200,1822,10910,18,221.151,IDIQ,KLSV,21L,ILS-cat-I
4,34.65424400,-099.25952800,1382,11055,18,179.964,IRUK,KLTS,17L,ILS-cat-I
4,34.64208900,-099.27382200,1341,11130,18,180.000,IALT,KLTS,17R,ILS-cat-I
4,34.68527200,-099.27382200,1379,11030,18,360.000,ILTS,KLTS,35L,ILS-cat-I
4,34.68764400,-099.25955600,1362,11055,18,359.964,IFNM,KLTS,35R,ILS-cat-I
4,33.55024400,-112.36420600,1086,10870,18,42.441,ILUF,KLUF,03R,ILS-cat-I
4,33.52378100,-112.39322500,1072,11090,18,222.431,IEMJ,KLUF,21L,ILS-cat-I
4,39.09014200,-084.42076400,480,11090,18,200.918,ILUK,KLUK,21L,ILS-cat-I
4,37.69395000,-121.83128900,365,11050,18,270.565,ILVK,KLVK,25R,ILS-cat-I
4,44.63125800,-093.23728100,960,10890,18,297.488,ILVN,KLVN,30,ILS-cat-I
4,37.86276100,-080.39422200,2299,11035,18,38.222,ILWB,KLWB,04,ILS-cat-I
4,39.01988615,-095.22087402,832,10890,18,333.564,IJZM,KLWC,33,ILS-cat-I
4,42.72496400,-071.11391100,148,11170,18,38.068,ILWM,KLWM,05,ILS-cat-I
4,46.37388600,-117.02875300,1438,10970,18,278.811,ILWS,KLWS,26,ILS-cat-I
4,37.33330000,-079.19570000,938,11010,18,27.717,ILYH,KLYH,04,ILS-cat-I
4,33.97339600,-083.97419000,1061,11175,18,244.077,TXP,KLZU,25,ILS-cat-I
4,31.93796700,-102.19035600,2871,11030,18,113.690,IMAF,KMAF,10,ILS-cat-I
4,43.54408900,-084.06499400,668,10870,18,45.525,IMBS,KMBS,05,ILS-cat-I
4,43.52500000,-084.09180000,668,10870,18,225.506,ITQR,KMBS,23,ILS-cat-I
4,31.16917800,-090.46698300,413,10910,18,155.739,IMCB,KMCB,15,ILS-cat-I
4,38.64771700,-121.40062500,66,10970,18,180.061,IMCC,KMCC,16,ILS-cat-I
4,37.29245800,-120.52244700,153,10930,18,318.607,IMCE,KMCE,30,ILS-cat-I
