icao,latitude,longitude,name
38NY,42.54868194,-76.95801889,Greenlawn Farm
KCFT,32.952918,-109.210275,GREENLEE CO
IN14,38.23895694,-86.01941278,Greenridge Rla
7A0,32.6814585,-87.662083,GREENSBORO MUNI
36NC,36.253611,-79.9080555,GREENSBORO NORTH
I34,39.3269125,-85.522539,Greensburg Decatur Co
M71,38.901775,-90.960325,GREENSFIELD
YGNV,-18.99477603,145.01038718,GREENVALE
KGRE,38.83620075,-89.3786695,GREENVILLE
KGMU,34.85038765,-082.35130829,GREENVILLE DOWNTOWN
3B1,45.463098,-69.55175125,GREENVILLE MUNI
6D6,43.14238475,-85.253995,GREENVILLE MUNI
4G1,41.44682819,-80.3912543,Greenville Municipal
KGSP,34.895671,-82.2188585,Greenville Spartanburg Intl
1H4,42.41674833,-74.01624334,Greenville-Rainbow
CYZX,44.98347051,-064.91205306,Greenwood
KGRD,34.248731,-82.1590705,GREENWOOD CO
4N1,41.1283845,-74.3464475,GREENWOOD LAKE
KGWO,33.4955003333333,-90.083048,GREENWOOD LEFLORE
KHFY,39.627611,-86.0880275,Greenwood Muni
LS93,29.6107675,-90.89842806,Greenwood Plantation
MD20,39.63621111,-77.12276056,Greer
AK41,64.54430714,-146.84749869,Greg'n Sage
5G5,40.18062666,-80.12755584,Gregg
0CO3,39.88942888,-104.54496139,Greggs No 1
YGDS,-18.62569653,139.23381170,Gregory Downs
9D1,43.221667,-99.4031945,GREGORY MUNI FLYNN FLD
YGGS,-19.70919479,144.37269237,GREGORY SPRINGS
05LA,32.26527777,-91.69777778,Gregs Flying Service
6OR0,44.52972222,-123.09138889,Grells
EKGR,56.44191047,10.930645885,Grenaa
KGNF,33.8319315,-89.79781875,GRENADA MUNI
TGPY,12.00716425,-061.78856723,Grenada/Bishop International
LSZG,47.18159076,7.415841085,Grenchen
YGNF,-33.99349071,148.13922089,GRENFELL
CKU6,50.42017000,-102.93528000,Grenfell
7N6,48.62558305,-103.92993,Grenora Centennial
69II,41.36944444,-84.87888889,Greuter Field
NZGM,-42.46276100,171.18954500,Greymouth
17FL,29.279065555,-82.1214527883333,GREYSTONE
FAGY,-29.12800200,030.58213300,Greytown
KPBF,34.1745155,-91.9356025,GRIDER FLD
71TX,29.87271694,-98.73224917,Grier
Y20,46.98747666,-97.52953639,Grieve
12TX,30.82138888,-98.08055556,Griffin
24AR,34.1980555,-90.952776,GRIFFIN AG
90FD,27.16255027,-81.54285445,Griffin Blue Head Ranch
0K0,37.3916825,-102.27962862,Griffin Field
6A2,33.2269845,-84.2749375,GRIFFIN SPALDING CO
KSKY,41.43039258,-082.65359156,GRIFFING SANDUSKY
82X,27.41893,-81.83258251,Griffins Peace River Ranch
KRME,43.2337985,-75.407033,Griffiss International
YGTH,-34.25502715,146.06255943,Griffith
05C,41.519842,-87.399508,GRIFFITH MERRILLVILLE
79WA,47.17346805,-119.74671278,Grigg Farm
ME62,44.80978416,-69.47310334,Grigons Private Lndg Area
EBGB,50.94833969,004.39577322,Grimbergen
1OK7,34.80007583,-97.48225028,Grimes
8N1,40.48481416,-76.26356195,Grimes
AL74,30.764355,-88.30584139,Grimes Field
I74,40.132622,-83.7534,GRIMES FLD
31NE,42.75596709,-097.70644582,Grimm Farm
CNZ8,43.16,-79.5991665,GRIMSBY AIRPARK
BIGR,66.54808633,-018.02106076,Grimsey
BIGS,65.63429493,-016.15621907,Grimsstadir
KGGI,41.709946,-92.735765,GRINNELL RGNL
CYGZ,76.42460232,-082.90210986,Grise Fjord
IA07,40.76667194,-93.30021112,Grismore
KGUS,40.6480835,-86.152111,GRISSOM ARB
FY2,55.4000015,-110.4833298,Grist Lake
N04,41.27117972,-72.549720965,Griswold
50C,43.32917027,-87.99731251,Grob
LDRG,45.37799925,14.5060785,GROBNICKO POLJE
UMMG,53.60482260,024.04693162,Grodno
0OK3,35.6194445,-98.5225,GROENDYKE RANCH
MY92,45.72857305,-93.28828056,Grohnke Field
WX94,-08.14093951,114.61696888,Grokgak/Let Kol Wisnu (Grokgak)
GROM,60.714602,30.109234,Gromovo (Sakkola)
22NE,40.29695055,-97.79809667,Grone
EKGH,55.941005,12.38151,Gronholt
YGTE,-13.97348783,136.46008987,Groote Eylandt
FYGF,-19.600025,18.126929,GROOTFONTEIN
52I,43.84668833,-84.01637723,Gross
FYGT,-20.0281,15.06525,Gross Tsaub
EDAK,51.308111,13.554972,GROSSENHAIN
63TX,29.77522055,-98.57807667,Grosser
LIRS,42.76180650,011.07412150,GROSSETO
SD20,45.53440222,-98.09510001,Groton Municipal
KGON,41.33233544,-072.04584963,GROTON NEW LONDON
LIBG,40.52062457,017.39872678,GROTTAGLIE
29D,41.1460435,-80.167758,GROVE CITY
1W1,45.627828565,-122.40419993,Grove Field
5TX2,33.42233138,-96.21692195,Grove Hill
3A0,31.68932388,-87.7613875,Grove Hill Municipal
KGMJ,36.6067125,-94.7385695,GROVE MUNI
PS12,40.91675361,-75.86630862,Grover
OH44,40.22061777,-82.94629278,Grover
33R,31.0849055,-95.164103,GROVETON TRINITY CO
34PA,40.49231555,-75.98993473,Grube
EDHB,54.24472645,011.02897849,Grube
FYGN,-27.7575,18.34445,Gruenau
5OI7,41.59254916,-83.37548445,Gruetter
5N3,42.44729472,-76.59688945,Grund Field
3GN,40.65916805,-95.86277945,Grundman
6K7,42.35081638,-92.84353306,Grundy Center Municipal
KGDY,37.232401935,-82.12498833,Grundy Municipal
FB19,-21.4061,27.69445,Grundy's
5CL0,37.34049722,-119.86210556,Grupe Ranch
E19,36.233718,-101.432193,GRUVER MUNI
LSGT,46.59682700,007.09167900,Gruyeres
NC58,35.92096555,-81.12008084,Gryder-Teague
3G2,48.2966665,-95.627222,GRYGLA MUNI MEL WILKENS FLD
ESKG,60.2869377,17.4216633,Gryttjom
SE02,-2.773396,-79.7024625,GUABITAL
SCGB,-37.97825341,-072.92772848,Guadaba
SNGD,-6.7819438,-43.5819435,Guadalupe
TFFM,15.86929533,-061.27250079,Guadeloupe/Marie Galante
SSGY,-24.081107,-54.1916555,Guaira
SBGM,-10.786375,-65.2847915,GUAJARA MIRIM
SEGZ,-3.4232125,-78.566993,GUALAQUIZA
SA6V,-33.09944444,-59.41722222,GUALEGUAY AEROCLUB
SA6U,-33.03805556,-59.4425,GUALEGUAY AGRO AEREO GUALEGUAY
SAAG,-33.005764,-58.613597,GUALEGUAYCHU
SA6W,-32.985833335,-58.522222225,GUALEGUAYCHU BLM CABANAS
SA6X,-32.941111115,-58.565,GUALEGUAYCHU EA LA PROVIDENCIA
PGUM,13.47843300,144.79640200,Guam Intl
MM39,25.438742,-108.091939,GUAMUCHIL
MHNJ,16.4453665,-85.9066115,GUANAJA
MMLO,20.98902300,-101.48017100,GUANAJUATO INTL
SNGI,-14.2081665,-42.7460695,Guanambi
SVGU,9.026946,-69.75515,GUANARE
SNGH,-18.707693,-42.8388945,Guanhaes
MUGM,19.90968800,-075.21030900,Guantanamo Bay Ns
MRGP,10.217193,-83.7970015,GUAPILES
SIWI,-13.934166675,-57.24277778,Guapirama
SSGR,-28.8944435,-51.855278,Guapore
SGES,-25.4554985,-54.843593,GUARANI INTL
SSNM,-9.96583333,-54.885,Guaranta
SNGA,-20.6464695,-40.4918625,Guarapari
SJIO,-26.991944445,-50.38305556,Guararapes
SDGR,-21.263055555,-50.65305556,Guararapes
SBGW,-22.7916085,-45.204779,GUARATINGUETA
SSGB,-25.8815515,-48.612108,Guaratuba
SCGZ,-54.9310705,-67.6262615,GUARDIAMARINA ZANARTU
SDLM,3.855277775,-59.92666667,Guariba
SVGD,7.2110795,-70.75645,GUASDUALITO
SVGT,-7.416667,-61.9330559,Guasipati
SA6Y,-37.682777775,-63.55083333,GUATRACHE
SNWA,-9.98055556,-36.23111111,Guaxuma
SNGX,-21.3264275,-46.7311735,Guaxupe
WX95,-02.70277800,139.76363200,Guay (DGAC)
SEGU,-2.157419,-79.8835585,Guayauqiil - Simon Bolivar Intl
SKGY,4.812333,-74.0649165,GUAYMARAL
UG23,43.1040445,40.5792725,GUDAUTA
FB20,-18.6306,22.9,Gudigwa
YGTJ,-12.25079991,133.80172143,GUDJEKBINJ
CNC4,43.5634845,-80.194948,Guelph
DAUO,33.51141725,6.77676875,GUEMAR
SPGP,-0.1190555,-75.2479195,GUEPPI
LFCE,46.17461,1.96554,Gueret Saint Laurent
EGJB,49.43271567,-002.59793396,Guernsey
MM58,28.0260695,-114.0240045,GUERRERO NEGRO
MY47,45.60468722,-94.21082528,Guggenberger
LIRG,41.99142460,012.74203400,GUIDONIA
SKPP,2.454433,-76.609389,GUILLERMO LEON VALENCIA
SNGM,-2.1002779,-44.6169434,Guimaraes
SVGI,10.574022,-62.3126665,GUIRIA
LFES,48.05335500,-003.66212600,Guiscriff Scaer
FY1C,-23.7667,16.2667,Guisis
RPVG,11.035543,125.741594,GUIUAN
93R,28.46833472,-96.87304139,Gulf Coast
KGPT,30.40116089,-089.07385327,Gulfport Biloxi Intl
YGGG,-32.29956995,149.55990610,GULGONG
PAGK,62.154953,-145.4543335,GULKANA
CJK5,50.05877700,-108.49000500,Gull Lake
YGUL,-28.64608866,116.30489210,GULLEWA
HUGU,2.805557,32.2717905,GULU
8GA1,33.421225,-85.16188917,Gum Creek
3T6,29.95160777,-94.90436917,Gum Island
FB21,-18.9583,22.37835,Guma
FBGM,-19.3483,22.14665,Gumare
YGUB,-12.32726914,133.99452723,GUMARRIRNBANG
FY1D,-23.15,18.11665,Gumgams
URWW,48.7806301666667,44.3526963333333,GUMRAK
VAGN,24.654682,77.3473485,GUNA
YGBW,-35.96643579,144.38215999,GUNBOWER
YGDO,-35.04505418,149.25782000,Gundaroo
CS27,59.409750175,-108.858700025,Gunnar Mine Airstrip
BIGH,63.85128591,-20.2626482825,Gunnarsholt
YGUW,-17.94708492,145.16427982,GUNNAWARRA
YGDH,-30.95872591,150.25410412,Gunnedah
81WI,45.07857777,-90.17652612,Gunner Field
6Q9,39.35266416,-122.09386556,Gunnersfield Ranch
KGUC,38.53910400,-106.93057300,Gunnison Crested Butte Rgnl
AK88,61.89948527,-147.32301973,Gunsight Mountain
8A1,34.399435,-86.2701805,GUNTERSVILLE MUNI JOE STARNES FLD
WIMB,1.166379,97.704682,Gunung Sitoli/Binaka
5M8,33.925,-93.163024,GURDON LOWE FLD
SNGG,-9.0572515,-44.3710525,Gurgueia
OP25,32.878536,73.605307,GURHA SALIM
OEGT,31.4119405,37.2794695,GURIAT
AYGN,-10.31128332,150.33917693,Gurney
YGUM,-12.59265074,136.23129574,GURRUMURRU
SNGU,-1.416667,-51.6338882,Gurupa
SWGI,-11.7396265,-49.132186,Gurupi
WX96,-04.58333300,139.75063200,Gury (MAF)
GAP,-06.05837620,145.96437116,Gusap
DNGU,12.1716665,6.696111,GUSAU
WX97,-03.04246512,133.87848528,Gusimawa (Uncen SIL)
PA74,40.46536361,-76.83997195,Gusler
OK34,35.48426,-94.84189251,Gustafson
71LA,32.43306388,-91.31517778,Gustafson
SKFL,1.589189,-75.5643725,GUSTAVO ARTUNDUAGA PAREDES
SKSP,12.5835945,-81.7111915,GUSTAVO ROJAS PINILLA
PAGS,58.4246905,-135.708964,GUSTAVUS
3O1,37.26264,-120.963194,GUSTINE
80IN,41.20421638,-84.80523862,Gustins - Private
ETUO,51.92661200,008.31536100,GUTERSLOH
KGCT,41.686994,-94.435058,GUTHRIE COUNTY RGNL
KGOK,35.8498055,-97.415607,GUTHRIE MUNI
72IN,40.91198361,-86.87390473,Gutwein
LTAB,39.93686525,32.74287275,GUVERCINLIK
VEGT,26.1060905,91.58594,GUWAHATI INTL
KGUY,36.6832655,-101.50635625,GUYMON MUNI
OPGD,25.2333085,62.3294905,GWADAR
VIGR,26.293335,78.227754,GWALIOR
RKJJ,35.12617225,126.80913675,GWANGJU
FVTL,-19.4368895,29.8616825,GWERU THORNHILL
FB22,-20.20025,25.21555,Gweta
9D5,40.95644944,-80.48534584,Gwin
KGWR,46.21927775,-97.6436945,GWINNER ROGER MELROE FLD
KLZU,33.97668835,-083.96018537,Gwinnett Co Briscoe Fld
YGYM,-26.29202667,152.70630223,Gympie
LHPR,47.62685875,17.81241325,GYOR PER
CO47,39.59998444,-106.97421167,Gypsum Creek Ranch
UDSG,40.7503695,43.8593405,GYUMRI
XS21,29.33107694,-95.70467,H & S Airfield
KCMR,35.3022335,-112.1940585,H A CLARK MEM FLD
8TE4,28.814975,-99.7581085,H AND F PROPERTIES
KRCK,30.6316665,-96.989722,H H COFFIELD RGNL
5M4,33.8457915,-92.365529,H L HOPKINS FORDYCE MUNI
KCQF,30.46051,-87.8774485,H L SONNY CALLAHAN
XS05,29.59883888,-98.17112056,H M Ranch
3C6,41.42338083,-85.84749278,H R Weisser
MN64,43.69579222,-95.17249445,H Reder Fld
4XS6,30.39186222,-98.66142306,H Young Ranch
57PA,41.90285111,-77.23025278,H&H Personal Use
IN74,41.30698722,-86.43750862,H.J.Umbaugh
OJHR,32.5392155,38.1950065,H4
NFTL,-19.77826838,-174.34069907,Ha'apai
17WI,43.0361125,-88.89316278,Ha-Rail
EHHS,51.6824684,3.69979,Haamstede Gliders
EFHI,62.2575,24.3375,Haapamaki
EFHP,64.1128,25.5078,Haapavesi
9OH1,41.45421777,-83.26520195,Haar
17OI,39.22673222,-83.31768973,Haas
YHAA,-23.44940692,131.85046374,Haasts Bluff
HE18,31.1075335,25.45213275,HABATA
2PA5,40.05009722,-76.36634973,Habecker
KAJR,34.499893,-83.5566915,HABERSHAM CO
7LA3,30.48297722,-93.22876945,Habetz
HL78,30.70350575,12.48434675,HABIT AWLAD MUHAMMAD
LFGB,47.74462400,007.43167000,Habsheim
RJTH,33.1151045,139.785893,HACHIJOJIMA
RJSH,40.555713,141.4671045,HACHINOHE
SECM,-1.7062765,-79.3789375,HACIENDA CLEMENTINA
7GA3,32.66333333,-82.07527778,Hacienda De Gay Airstrip
SVHD,9.8966665,-72.550419,HACIENDA EL CALVARIO
SELJ,-1.704382,-79.5522615,HACIENDA LA JULIA
SVRX,9.843471,-72.547256,HACIENDA RIO YAZA
NM78,31.877778,-107.64556,HACIENDA SUR LUNA
IN42,41.49032527,-86.19944834,Hackbarth
XS69,29.91132638,-100.00034917,Hackberry Ranch
6PA3,41.15008138,-76.89968612,Hackenburg-Penny Hill
1IL1,39.24449166,-89.42592084,Hacker Rla
EIHN,52.855,-6.54,Hacketstown
N05,40.82009916,-74.85516723,Hackettstown
S61,47.95684805,-116.67741917,Hackney Airpark
OK01,35.20005222,-99.883715,Haddock Field
EKHV,55.301847765,9.524614555,Haderslev
A36,38.693889,-117.146669,HADLEY
03MA,42.39314472,-72.55203223,Hadley
EKHS,56.755911115,10.22871806,Hadsund
K04,39.95004555,-91.51682139,Haerr Field
OE54,25.9934205,46.536732,HAFAR AL ATK
II52,39.87754416,-86.52777834,Haffner
CJC6,52.732224,-107.374168,Hafford
EN09,60.02078758,011.38264861,HAGA
0OH5,39.44311638,-84.04298834,Hagemeyer
MY60,46.5027375,-95.61976584,Hagen
14ND,46.207785,-102.90849556,Hagen - Private
78MN,48.37885666,-95.81167112,Hagens - Private
NA55,46.26607083,-97.01619612,Hager Strip
I61,39.88916666,-85.16333334,Hagerstown
KHGR,39.7081047983333,-77.7273002516667,HAGERSTOWN RGNL RICHARD A HENSON FLD
II41,40.26864694,-86.67222695,Hagerty
ESOH,60.0200625,13.578907,HAGFORS
39IS,41.11003333,-88.79562806,Hagi Landing Area
KSLJ,31.173845,-89.191181,HAGLER AAF
YLTH,-41.53765100,146.89375300,Hagley
ESMV,57.292221,14.1372235,HAGSHULT
LFSH,48.79600100,007.81435000,Haguenau
17IL,41.41197861,-89.20425195,Hahn
04ND,46.72747388,-97.44009334,Hahn Field
WI08,43.46638666,-88.29092973,Hahn Sky Ranch
6T3,28.94887305,-96.54969584,Hahns
FY1E,-28.6333,17.88335,Haib (Haibforte)
LLHA,32.81138100,035.04195000,Haifa
YHAG,-31.00564932,126.08478714,HAIG
MI27,42.61253194,-83.854115,Haigh
O37,39.7203665,-122.1463595,HAIGH FLD
HI33,21.944845,-159.4401375,Haiku Airstrip
OEHL,27.437917,41.6862915,HAIL
ZYMD,44.5240735,129.568974,HAILANG
EFHL,64.9667,24.7083,Hailuoto
FB23,-20.95,23.6667,Haina Ventures
PAHN,59.243829,-135.5235375,HAINES
CYHT,60.7868,-137.540695,Haines Junction
LA35,30.17937027,-92.28624001,Hains Airstrip
VVCI,20.819386,106.72499,HAIPHONG CATBI
VV03,20.803372,106.6049335,HAIPHONG KIEN AN
TX33,33.34178166,-97.30863,Haire
VOHK,17.553301,78.522529,HAKIMPET
FY1F,-28.8333,18.1667,Hakkiesdoorn
RJCH,41.770161,140.8220295,HAKODATE
SJLC,2.72,-63.5675,Hakoma
06OH,41.50977611,-80.59118584,Hal Joy Airfield
FYHI,-19.0283,16.4589,Halali (Etosha National Park)
KPVW,34.16828125,-101.717105,HALE CO
0MS7,34.34260472,-89.14312362,Hale Field
FL29,27.36115305,-80.57088862,Hales 700
07IL,41.49308611,-88.20145084,Haley Field
KHAF,37.51561263,-122.49661386,HALF MOON BAY
KRZZ,36.4393445,-77.70727025,HALIFAX CO
CYHZ,44.88112674,-063.50210080,HALIFAX INTL
SJLE,3.225,-63.19944444,Halikato-U
9NJ6,39.36638888,-75.26833334,Halka Nurseries
K00,32.51624861,-96.23692195,Hall
30TS,32.8284675,-94.71881834,Hall
0MO6,40.11670444,-92.26685195,Hall
22ND,48.58807222,-100.93514917,Hall Airstrip
CYUX,68.77039581,-081.22931094,Hall Beach
04FD,29.91995277,-82.90262667,Hall Farm
5KS4,39.23000111,-101.98295667,Hall Farms
KATA,33.10229,-94.19504975,HALL MILLER MUNI
68NE,40.99122342,-096.62146788,Hall-Feld
EDAQ,51.54798708,012.05843444,Halle-Oppin
ESVH,59.8675041,14.4236078,Hallefors Orling
OI40,39.20256138,-84.10465584,Hallelujah Field
7FL4,29.90302055,-81.68592278,Haller Airpark
34R,29.389958,-96.9560595,HALLETTSVILLE MUNI
AT11,-75.60505300,-026.20828900,Halley Station Skiway
EFHA,61.85289100,024.78823600,Halli
KDUC,34.47087296,-97.959851225,HALLIBURTON FLD
KHCO,48.752742,-96.943003,HALLOCK MUNI
YHLC,-18.23151701,127.66815935,HALLS CREEK
0GA0,33.35622611,-84.36714639,Halls Flying Ranch
ESNA,63.738333,15.4583325,HALLVIKEN
ESMT,56.69054000,012.82535400,Halmstad
22K,38.0314,-97.50920723,Halstead
96ND,48.38863166,-102.2198875,Halvorsons
VIHX,30.7485335,75.629785,HALWARA
MI48,41.83338111,-83.68327084,Ham-A-Lot Field
OIHH,34.8673265,48.5563585,HAMADAN
OIHS,35.2016203333333,48.6621753333333,HAMADAN MIL
DA11,30.879118,-3.067725,HAMAGUIR
OS58,35.1181555,36.7111845,HAMAH
RJNH,34.7502375,137.703083,HAMAMATSU
EDDH,53.62456470,009.99070294,Hamburg
EDHI,53.53059600,009.84078900,Hamburg Finkenwerder
4G2,42.7008925,-78.91475695,Hamburg Inc
EFHM,61.689621,23.0737055,HAMEENKYRO
YHMY,-22.27822987,117.67732973,HAMERSLEY
NZHN,-37.86509300,175.32861300,Hamilton
YHMT,-26.71283154,135.07807043,Hamilton
YHML,-37.64923903,142.05898424,Hamilton
5TA0,32.73204694,-102.94381639,Hamilton Aircraft Inc
YHMD,-21.41137550,142.39906246,HAMILTON DOWNS
1K3,37.56057305,-97.23365445,Hamilton Field
PS47,40.42785055,-78.74140945,Hamilton Hill
YBHM,-20.35202700,148.95193100,Hamilton I.
H30,42.8438185,-75.5614055,HAMILTON MUNI
KMNZ,31.6659265,-98.1486375,HAMILTON MUNI
8TS0,27.55308638,-98.73224028,Hamilton Ranch
14F,32.850109,-100.13788,HAMLIN MUNI
9IL4,40.33059166,-88.92785473,Hamlow Rla
EDLH,51.68981242,007.81358690,HAMM Lippewiesen
MN01,47.28330138,-96.61701667,Hammars Farm
00IL,41.97836333,-89.56038834,Hammer
EK28,55.908049205,9.44897809,Hammer
ENHF,70.68007863,023.67538886,Hammerfest
FYHM,-24.8892,16.19775,Hammerstein
0H2,38.95282499,-90.16399778,Hammet
56FL,30.44741833,-85.02519473,Hammock
7IS7,38.91393527,-89.67009001,Hammock Field
OI91,39.77972222,-83.90916667,Hammond
25OH,40.91311361,-81.25982806,Hammond
KHDC,30.52169075,-90.41847025,HAMMOND NORTHSHORE RGNL
N81,39.667467,-74.757732,HAMMONTON MUNI
68R,43.39947583,-84.80084473,Hamp
MD45,38.23068333,-76.62884917,Hampton
7B3,42.96258944,-70.82866417,Hampton Airfield
0R6,33.5226025,-92.4602835,HAMPTON MUNI
KHPT,42.723725,-93.2263335,HAMPTON MUNI
KPVG,36.78025343,-76.4489464325,HAMPTON ROADS EXECUTIVE
3J0,32.8677775,-81.083332,HAMPTON VARNVILLE
5OI5,40.69338027,-84.78051806,Hamrick
1ND3,46.6485775,-97.00564306,Hamry Field
K74,46.6487595,-96.998581,HAMRY FIELD
PHHN,20.79451773,-156.01429402,HANA
RJSI,39.428725,141.135379,HANAMAKI
HI03,22.043362,-159.3912965,Hanamaulu Airstrip
4TX5,32.22987027,-96.25969917,Hancock
6MI6,41.85282305,-86.43612778,Hancock
SN81,39.18194666,-94.86996306,Hancock
6M5,37.94305666,-86.79140027,Hancock Airfield
KBHB,44.44952991,-68.3610369025,Hancock Co Bar Harbor
1NA7,46.57944861,-101.51736806,Handegard Airstrip
58G,42.85280749,-83.22771723,Handleman Sky Ranch
0VA9,37.44736055,-76.45383667,Handy Strip
0OR9,45.59261722,-121.54868528,Hanel Field
3WA2,47.49154277,-118.25108528,Hanes
8PA6,40.49538055,-75.12461695,Haney
KHJO,36.316722,-119.6276525,HANFORD MUNI
4II2,39.85337361,-85.95414834,Hangar Fly Ultralight Fly Club
AZ90,33.35337861,-112.12737139,Hangar Haciendas
VRMH,6.744228,73.1705135,HANIMAADHOO
1OK9,33.97509944,-97.08917806,Hankins
EFHN,59.84192300,023.08164200,Hanko
LA19,30.0168725,-92.31957445,Hanks
KHVE,38.41941378,-110.7024219875,Hanksville Airport
CKJ4,51.624172,-106.442223,Hanley
5Y7,46.35411666,-86.62099028,Hanley Field
XHAN,52.29695724,-002.47363059,Hanley William
CEL4,51.6309736666667,-111.9006485,HANNA
31MO,40.10554777,-94.74329945,Hannah
D75,42.82645194,-77.71444445,Hannas Acres
0IA8,42.22665833,-91.75128667,Hannen
KHAE,39.725165,-91.4438485,HANNIBAL RGNL
EDDV,52.46093797,009.68178867,Hannover
FY1G,-23.3842,17.75335,Hannover Alt (Farm)
FY1H,-23.36385,17.801,Hannover Neu (Farm)
80PN,40.54173305,-80.45256584,Hanny Beaver Airpark Inc
VVGL,21.0409735,105.8860095,HANOI GIA LAM
VVNB,21.21390300,105.80692100,Hanoi Noibai Intl
6W6,39.79259944,-77.02470362,Hanover
VA77,37.69403222,-77.376925,Hanover Air Park
KOFP,37.708939,-77.4366415,HANOVER CO MUNI
PN4,44.1583335,-81.062778,Hanover Saugeen Muni
5PS4,40.34259777,-75.57823862,Hansen
11CL,34.62999,-117.65339084,Hansen
3NK5,42.82173305,-77.08719362,Hansen Farms Landing Strip
84OH,39.58117222,-83.65103306,Hanshell Flying Apple
63NE,40.62250749,-99.64011139,Hanson Field
5NA7,48.46835083,-101.68099528,Hanson Strip
NTTO,-18.06190500,-140.96337900,HAO
36S,41.79086300,-123.38895400,Happy Camp
64CO,38.41665361,-107.90061889,Happy Canyon Aero Ranch
WI73,43.99998138,-88.83344556,Happy Jacks Air Strip
MD73,39.45843527,-77.14803723,Happy Landings Farm
NM41,34.06116722,-108.09644612,Happy Mountain
S15,45.44817611,-122.49953417,Happy Valley
79B,44.64034194,-69.67032584,Hapworths Private Lndg Area
FVHA,-17.931806,31.0928475,HARARE INTL
SJVY,-5.541666665,-47.5025,Haras Bela Vista
SSWL,-1.284722225,-48.213055565,Haras Fazendas Reunidas Sobral
6TX5,32.35486583,-96.1463625,Harbor Point
KMGN,45.4254595,-84.9136595,HARBOR SPRINGS
WN49,48.12175916,-123.08795473,Harbord Field
7L7,38.26669583,-92.81685778,Harbour
OR38,45.07761944,-122.92898445,Harchenko Industrial
FY1I,-24.5,17.83335,Hardap Dam
SC21,33.94183777,-78.83307917,Hardee
1AK7,61.24946,-149.31889639,Hardee Field
YHAE,-34.56257625,148.38823345,HARDEN
49NE,41.05335279,-100.73337474,Harden Airstrip
IN44,38.564225,-86.05747612,Hardin
I95,40.610722,-83.6435765,HARDIN CO
H40,39.32199111,-89.98316028,Harding Bros. Rla
9D2,45.5805555,-103.53028,HARDING COUNTY
EA5,52.646947,-111.3841655,Hardisty
32AK,64.91178593,-147.90576182,Hardrock Field
KHDI,35.219999,-84.8323695,HARDWICK FLD
EG48,52.46435187,001.31665379,Hardwick Norwich
05IS,39.72587638,-89.26397112,Hardy
KHEZ,31.6135925,-91.297134,HARDY ANDERS FLD NATCHEZ ADAMS CO
AL96,31.425,-85.16722223,Hardy Field
8NA6,48.94526916,-97.54896806,Hardy Private Airstrip
WY07,43.32782715,-105.66958822,Hardy Ranch
YHAF,-34.95913328,147.54947831,HAREFIELD
0W3,39.5669061666667,-76.2023603333333,HARFORD CO
KHAD,42.92415879,-106.31699453,Harford Field
2NE9,40.18832527,-101.96879417,Harford Ranch
8M0,34.51259666,-91.56401723,Hargrove
FY1J,-24.61665,17.5333,Haribes
VO52,14.535064,75.787414,HARIHAR
20WI,44.02136833,-89.07928362,Harju
92D,41.20283111,-82.11514973,Harlan Airfield
KHNR,41.58426925,-95.33916525,HARLAN MUNI
EDXP,53.70594065,007.81683364,Harle
48S,48.565309,-108.7710895,HARLEM
AK67,59.41443888,-139.02504945,Harlequin Lake
5TX1,31.86126055,-98.25948362,Harley White Field
47OK,35.58366083,-98.04005223,Harman
SC20,33.48430444,-81.82594528,Harman
0PS7,40.52230722,-76.84552751,Harman
FAHA,-28.07931600,026.86384700,Harmony
6XS9,29.29607111,-98.37945806,Harmony Field
33OI,41.08283277,-82.04320251,Harmony Homestead
08IL,41.57697722,-89.79399389,Harms Airstrip
FYHA,-21.7222,19.34835,Harnas
KHRJ,35.3801555,-78.7322345,HARNETT COUNTY
ESUH,62.6336098,17.9813824,Harnosand Myran
16IL,42.06669333,-88.83342695,Harold Bunger
KVMR,42.765289,-96.934254,HAROLD DAVIDSON FLD
H10,38.52421666,-89.93232473,Harold Emmerich
8XS1,29.88272611,-95.81189473,Harold Freeman Farm
K58,37.1666675,-99.77513975,HAROLD KRIER FLD
KNZX,30.68055575,-86.89006925,HAROLD NOLF
6MD3,39.59694444,-77.54666667,Harp
8TX6,32.42764083,-96.71693806,Harper
8K2,37.27837425,-98.0435945,HARPER MUNI
67OH,41.41394277,-81.45261584,Harper Ridge
5J4,32.75850194,-81.22482473,Harpers
WA26,46.40818166,-120.63451028,Harrah
KCDH,33.6227985,-92.763396,HARRELL FLD
KANK,38.5382845,-106.048628,HARRIET ALEXANDER FLD
KAQW,42.6958335,-73.170281,HARRIMAN AND WEST
IS95,41.55864166,-88.66451945,Harrington Farms
16II,41.18309472,-86.93363223,Harrington Field
